region_code,year,metric_id,value,real_value,value_per_capita,real_value_per_capita
1710,2017,14,10945.9,4246.183289574274,0.0035437386687386684,0.0013747032147028858
1710,2018,14,14529.5,4451.173458864093,0.004614883750476432,0.0014137890543971835
1710,2019,14,20360.1,5315.455635296963,0.006336590831284429,0.0016543075644383813
1710,2020,14,14612.3,3409.4087281324482,0.004454426289476893,0.0010393271333168053
1710,2021,14,18771.9,3880.2608137944835,0.005628080590034179,0.0011633569628213957
1710,2022,14,22624.4,4100.718483999176,0.006638030689786698,0.0012031565542936877
1710,2023,14,28767.7,4577.317339190292,0.008261120523791746,0.0013144523272521874
1710,2024,14,39116.8,5456.306681922209,0.010986013593214628,0.001532412144560526
1712,2010,14,4038.5,4038.5,0.004742249882573979,0.004742249882573979
1712,2011,14,4865.7,4008.747054978239,0.0055735395189003435,0.0045919210251755315
1712,2012,14,5761.1,4139.565783856498,0.006537789378120745,0.004697646146001473
1712,2013,14,7087.3,4516.411096372248,0.007977600180099055,0.005083758550621621
1712,2014,14,8238.9,4642.218908888574,0.009143158362001998,0.005151724457761153
1712,2015,14,9286.9,4756.8853976678865,0.010169623302671923,0.0052090291257861215
1712,2016,14,10657.9,5029.219542651156,0.011486043754714948,0.005420001662518758
1712,2017,14,13072.9,5071.298799210254,0.013866037335596096,0.005378976240146643
1712,2018,14,22892.4,7013.183061337305,0.023896033402922758,0.007320650377178815
1712,2019,14,44438.1,11601.55151825826,0.04536814701378254,0.011844360917057949
1712,2020,14,65084.9,15185.906813412508,0.06527419516598135,0.01523007402809398
1712,2021,14,73633.5,15220.472335380868,0.07264552091554854,0.015016251317463366
1712,2022,14,84393.7,15296.529654845264,0.08162655962859076,0.01479497983832601
1712,2023,14,101841.9,16204.378338417175,0.09648687825675036,0.015352324337676148
1712,2024,14,145615.0,20311.47991369699,0.13541802287733656,0.018889128535010683
1714,2010,14,1007.0,1007.0,0.00044587115342041176,0.00044587115342041176
1714,2011,14,1358.1,1118.9097920886916,0.0005707501575961336,0.00047022895233817674
1714,2012,14,1615.6,1160.8690146670874,0.0006674378253325622,0.00047957903605184147
1714,2013,14,1892.1,1205.7485128957333,0.000769553015821369,0.0004904008268173153
1714,2014,14,2315.2,1304.5024478824632,0.0009245637155065691,0.0005209466266852215
1714,2015,14,2861.8,1465.8556279324596,0.0011204290971732834,0.0005739000970685379
1714,2016,14,3475.7,1640.103431669712,0.0013350618422063455,0.0006299851853997511
1714,2017,14,4615.5,1790.4657427009256,0.001740122153521339,0.0006750360966298166
1714,2018,14,6586.6,2017.8326235695818,0.0024398429396947697,0.0007474561503813831
1714,2019,14,8818.1,2302.1605658917274,0.003203203894075339,0.0008362674146869583
1714,2020,14,11011.9,2569.346918234755,0.003917710260424079,0.0009140980924415665
1714,2021,14,14695.1,3037.562563448096,0.005124707933740192,0.0010593069096593187
1714,2022,14,18120.5,3284.3774548411034,0.006182150046057794,0.0011205272610423061
1714,2023,14,21906.8,3485.658411557889,0.00730835696413678,0.0011628551831719396
1714,2024,14,31696.2,4421.225352062099,0.010337627605100944,0.0014419703701973514
1718,2010,14,2011.2,2011.2,0.000644822058352036,0.000644822058352036
1718,2011,14,2485.6,2047.8331339486426,0.0007599364069952305,0.0006260954916071428
1718,2012,14,3222.0,2315.127485304132,0.0009686729601346882,0.0006960277449654656
1718,2013,14,3880.1,2472.609695516481,0.0011476529918069153,0.0007313465927760304
1718,2014,14,4966.4,2798.324532292444,0.0014413745066171348,0.0008121443383713849
1718,2015,14,6095.5,3122.203850745093,0.0017342380789803118,0.0008883019946355676
