Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,38.8,45.8,57.0,64.9,86.8,128.1,127.8,144.6,180.3,289.8,380.1,627.5,542.7,735.5,1006.5
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,120.2,180.4,235.0,268.1,347.5,449.6,532.6,545.5,600.1,1498.1,550.5,1121.9,1395.0,1622.2,2041.1
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,59.5,76.5,88.8,103.8,168.0,219.1,259.5,279.7,382.0,501.0,733.4,836.5,869.5,1025.0,1573.6
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,39.7,47.0,52.9,66.2,125.8,159.8,183.7,193.9,274.3,347.2,629.8,951.2,988.0,810.3,1022.3
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,522.7,659.6,785.7,933.3,1195.8,1474.5,2001.2,2548.8,3581.8,4586.1,5823.8,8731.8,11402.0,19197.3,24903.7
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,206.2,258.7,310.0,376.0,522.3,663.4,1011.5,1413.1,2021.5,2102.8,2233.7,2774.2,3862.0,4052.1,5674.9
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,18.6,21.4,27.9,31.8,30.5,40.1,46.9,71.8,95.5,146.5,208.4,238.0,245.4,380.6,410.5
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,16.5,37.1,24.8,30.7,39.0,38.9,24.5,42.8,51.4,71.3,86.2,96.6,88.0,109.4,151.3
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,18.4,19.2,27.7,30.5,46.8,65.6,88.9,65.8,85.5,137.4,149.9,1231.9,2353.5,8943.2,10189.7
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,22.4,28.4,33.7,50.3,71.1,84.3,91.2,119.2,171.8,273.4,356.5,414.6,592.6,548.1,770.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,95.4,122.4,143.4,144.0,172.6,192.7,260.9,281.4,380.3,531.0,751.7,823.6,861.7,828.2,1040.5
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,33.2,39.4,50.0,67.0,78.7,104.7,129.8,140.6,184.4,299.6,318.3,345.9,653.3,830.2,931.2
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,22.7,31.2,34.1,34.1,37.3,53.6,73.1,77.0,127.4,207.9,201.6,362.3,325.8,386.4,164.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,5.0,5.8,7.5,9.6,16.5,27.0,32.0,38.9,51.2,69.0,164.8,181.0,147.1,117.7,347.8
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,21.0,27.4,31.6,31.6,33.5,44.7,53.2,75.8,100.0,158.9,479.7,1338.1,1102.2,1550.9,1093.1
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,47.7,47.8,71.6,98.7,102.2,101.8,120.7,109.6,141.3,379.5,487.2,534.9,604.5,703.3,1247.7
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,13.2,17.9,19.9,24.5,37.2,49.3,51.8,75.7,139.3,155.2,292.8,348.6,526.4,686.8,1101.9
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,2.4,2.8,3.7,4.6,8.1,8.4,16.7,37.3,32.2,53.6,93.2,42.1,39.6,60.5,80.3
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,4957.5,5043.6,6076.4,6849.4,7194.7,8721.9,9632.2,10945.9,14529.5,20360.1,14612.3,18771.9,22624.4,28767.7,39116.8
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,715.4,636.8,796.9,1124.7,1316.1,1560.9,1823.9,1544.8,1956.9,2475.3,2948.5,3233.1,3447.4,3822.7,4851.3
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.9,343.6,295.5,328.6,328.3,459.6,470.1,730.3
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,150.4,257.1
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,1110.8,1586.5,1659.7,1653.7,1506.9,1982.0,2263.2,2402.4,2990.4,4504.5,2700.0,3398.2,3490.5,3893.2,4517.8
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,27.5,108.4,126.1,101.8,117.1,167.2,140.4,213.1,397.3,543.6,581.9,693.0,1351.5,919.9,1046.3
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,52.9,63.3,91.4,104.0,116.3,143.2,171.1,254.8,313.1,270.0,553.9,557.5,665.5,961.4,860.5
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,55.4,68.0,101.6,120.1,129.8,152.4,170.6,299.8,696.9,739.5,627.7,1047.6,1746.6,2085.5,2663.7
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,105.1,123.8,159.3,212.4,243.0,330.3,398.0,445.4,631.0,647.2,768.9,794.9,914.0,1229.4,1658.5
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,22.4,34.0,72.3,83.5,99.9,124.0,152.7,198.5,240.3,302.1,333.1,335.2,682.1,1347.6,1497.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,47.1,53.3,65.1,72.9,87.8,110.4,121.1,143.3,163.9,250.0,277.7,318.8,562.1,638.0,1003.1
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,2536.4,1947.9,2424.2,2547.5,2404.4,2815.6,2758.0,3259.6,4237.6,6483.4,677.9,619.0,590.1,825.5,1205.8
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,51.8,144.8,61.1,195.0,449.5,454.5,573.0,1057.1,1429.5,2469.0,2996.3,4564.2,5212.9,8389.3,9585.6
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,51.0,57.6,65.5,77.7,94.0,114.8,135.5,190.6,298.2,205.5,391.8,1164.7,1650.4,1628.8,2352.3
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,30.8,38.0,80.9,99.0,113.4,138.2,163.4,189.8,246.4,308.5,367.5,432.6,511.2,778.4,916.1
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,112.5,138.1,291.7,355.9,400.2,485.5,597.2,300.1,294.7,523.2,424.8,499.7,442.4,523.4,1052.7
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,38.5,42.9,80.5,101.4,116.4,143.0,163.9,209.8,289.6,342.7,633.8,784.8,782.2,1104.1,988.3
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,4038.5,4865.7,5761.1,7087.3,8238.9,9286.9,10657.9,13072.9,22892.4,44438.1,65084.9,73633.5,84393.7,101841.9,145615.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,3578.4,4278.7,5076.3,5897.0,6421.9,6923.2,7844.2,9918.1,18402.1,36941.5,54997.2,62435.6,71487.6,86402.5,122218.6
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,52.7,28.0,21.3,43.0,96.2,148.1,156.4,168.5,199.5,267.7,316.0,366.0,363.2,547.4,874.9
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,75.8,135.3,229.2
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,5.0,6.6,8.9,19.9,45.3,46.8,58.4,57.8,62.2,290.6,137.9,115.4,606.3,731.8,784.4
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,59.4,85.6,114.2,165.8,256.4,325.5,424.3,526.0,666.3,916.8,1131.0,740.5,1635.8,1185.5,1534.9
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,41.5,58.5,48.3,90.0,160.8,202.9,263.2,303.7,295.3,519.7,500.4,693.9,800.7,976.2,1331.6
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,255.3,347.2,421.5,702.8,929.7,1087.9,1239.0,1398.0,2484.2,4459.3,6950.4,7364.6,8166.8,9431.8,11794.7
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,6.1,8.1,10.1,26.6,58.1,118.4,157.2,160.3,213.3,251.4,265.0,260.5,302.8,404.0,519.8
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,1.5,2.7,4.3,8.9,16.2,23.8,30.5,30.1,35.4,35.4,37.3,46.3,47.2,63.3,83.9
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,6.7,7.5,6.8,19.5,38.8,65.0,76.1,78.9,85.6,112.4,175.9,204.7,307.7,386.2,525.8
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,31.9,43.0,49.3,113.8,215.5,345.1,408.4,431.6,448.6,643.5,573.8,1349.3,599.9,1577.9,2066.3
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,1007.0,1358.1,1615.6,1892.1,2315.2,2861.8,3475.7,4615.5,6586.6,8818.1,11011.9,14695.1,18120.5,21906.8,31696.2
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,368.5,610.0,703.1,857.9,1108.9,1370.7,1715.9,2102.8,3089.1,3999.5,4356.5,6091.0,7052.1,8174.6,10609.3
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,43.3,33.9,43.5,51.2,60.3,74.5,86.8,79.3,139.2,144.5,545.7,623.6,751.0,648.5,540.4
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,43.0,40.3,39.5,46.6,78.0,96.4,126.1,161.3,244.8,358.2,314.4,589.9,970.2,1366.2,1843.3
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,70.2,101.9,140.5,171.4,184.0,227.4,309.8,439.4,694.0,813.1,1036.3,949.5,1062.4,1186.0,1915.4
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,41.2,36.2,57.1,80.8,66.4,82.1,94.8,116.6,130.3,372.2,316.2,435.4,233.1,300.7,367.4
1714219,Pop tumani,Папский район,Pop district,Поп тумани,74.4,95.9,117.9,117.2,111.6,138.0,150.9,202.0,302.1,393.0,506.2,439.5,545.3,523.7,755.4
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,62.2,56.8,76.7,88.4,144.8,179.0,210.4,411.1,485.3,850.9,1545.1,2511.8,3368.4,4871.9,5875.9
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,65.5,95.1,107.8,142.1,156.8,193.9,248.7,342.8,429.0,643.7,640.8,891.3,1028.1,1258.1,1609.4
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,133.2,170.8,190.2,181.8,175.1,216.5,244.5,418.8,659.2,629.3,782.2,834.7,951.6,801.2,969.4
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,26.5,18.3,26.4,25.2,54.0,66.7,82.2,76.6,82.0,132.2,187.2,282.5,394.8,538.8,699.3
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,50.5,60.8,69.2,82.5,85.3,105.4,128.9,186.9,244.9,334.4,584.0,801.1,1483.6,1920.9,2491.5
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,28.5,38.2,43.5,46.9,89.9,111.1,76.8,77.8,86.8,147.8,197.3,244.9,279.9,316.3,485.5
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,2011.2,2485.6,3222.0,3880.1,4966.4,6095.5,7446.0,9242.0,13488.1,15783.6,18383.4,22834.3,29188.6,32955.7,45408.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,1199.8,1418.8,1471.6,1716.5,2315.5,2840.0,3111.3,3792.2,5852.1,6827.1,8080.3,10222.5,13341.3,14840.8,16991.2
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,49.6,66.9,75.2,91.2,114.5,147.4,159.1,190.0,199.4,298.1,398.5,377.1,412.1,761.4,1031.1
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,39.1,46.4,56.2,68.0,86.1,126.6,161.1,201.5,192.5,200.5,456.7,590.1,551.6,717.8,992.5
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,15.6,16.7,34.0,51.0,112.0,168.7,317.0,395.8,517.2,566.9,481.8,530.3,661.9,730.8,1065.4
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,71.4,117.7,375.2,487.7,618.6,560.7,636.3,1029.5,1980.9,2588.2,2171.8,2595.9,3204.5,3226.8,4095.7
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,45.1,52.4,60.4,67.5,74.5,125.7,176.2,199.2,148.4,229.3,366.7,527.7,624.8,740.8,877.6
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,59.5,60.6,82.3,100.2,113.2,125.2,220.3,266.8,250.5,267.4,461.0,543.8,574.8,682.4,1814.4
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,13.2,13.7,14.5,17.7,21.3,58.9,68.8,81.2,25.5,51.7,79.6,86.4,116.9,144.4,229.8
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,90.8,120.3,127.8,144.1,157.5,187.9,233.0,275.2,223.6,388.0,557.3,578.4,710.2,863.1,976.9
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,53.6,60.2,81.2,90.3,113.9,149.9,195.3,241.7,177.4,218.1,400.1,470.6,606.6,668.0,432.2
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,69.6,97.8,125.4,139.6,168.0,227.3,318.1,408.0,396.0,509.3,763.3,840.0,1055.6,1088.6,1569.9
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,47.4,52.6,52.5,58.3,74.3,104.2,127.3,132.6,158.5,206.7,376.9,472.3,579.6,826.5,975.2
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,95.6,132.0,224.2,298.3,373.7,401.7,596.0,661.6,1030.3,1450.3,1350.8,1773.1,1994.4,2252.1,3311.8
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,7.5,8.6,10.9,12.2,18.7,46.3,78.9,90.7,39.5,173.6,224.4,273.0,431.8,516.1,485.8
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,116.3,175.6,306.2,399.8,459.8,630.3,582.4,686.6,1039.1,1381.7,1558.1,1710.7,2075.1,2441.5,3240.6
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,37.2,45.3,124.5,137.7,144.8,194.8,465.1,589.4,1257.2,426.7,656.1,1242.4,2247.5,2454.5,3153.0
