Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,20.1,31.2,48.6,68.6,52.1,88.5,70.3,108.9,143.8,178.6,150.6,154.8,187.4,204.0,247.3
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,33.5,31.8,64.4,75.2,96.2,126.1,141.6,82.3,168.8,110.3,105.5,130.5,171.4,143.1,131.1
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,309.0,287.3,283.1,418.8,261.2,264.7,270.7,374.6,589.1,562.7,416.9,442.5,372.7,327.9,424.8
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,27.5,32.3,30.0,30.9,40.5,39.3,36.8,64.6,89.7,126.3,59.0,47.5,46.0,49.1,48.7
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,0.5,1.5,0.2,1.6,0.7,0.8,52.8,5.5,11.0,25.4,11.8,11.5,12.3,9.4,13.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,16.4,11.5,9.5,16.3,15.5,19.4,11.0,22.3,21.7,20.3,19.5,18.5,17.5,27.3,56.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,3.9,5.9,6.0,21.6
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,0.3,0.3,0.3,0.5,0.7,0.1,1.0,2.2,16.4,13.6,9.4,7.9,10.5,8.1,11.5
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,24.9,8.5,17.2,14.7,11.8,10.1,5.0,12.4,41.7,13.3,33.3,39.0,10.9,14.9,16.3
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,23.9,22.8,22.6,17.3,20.1,15.9,8.8,51.8,77.8,83.2,73.5,41.5,57.7,59.5,46.8
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,28.9,27.7,30.7,49.6,42.7,29.8,28.0,27.3,55.0,61.0,40.9,33.1,23.0,26.2,23.9
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,16.6,12.8,14.8,16.5,14.6,8.8,1.2,3.9,7.5,11.0,10.9,15.0,11.0,12.3,32.7
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,18.6,12.6,15.1,16.4,15.2,14.0,2.2,28.3,65.1,23.0,21.9,18.4,16.8,15.6,21.3
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,32.1,20.7,20.6,14.3,35.4,74.2,52.9,29.8,52.4,64.7,19.7,32.4,54.0,16.9,23.1
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,49.7,102.2,78.0,150.6,19.2,1.7,29.4,68.0,42.7,44.0,32.2,67.6,39.9,29.3,45.7
