Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,22.6,27.5,25.4,37.3,48.3,60.7,62.7,63.7,88.5,121.2,116.5,182.1,282.8,258.9,285.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,20.8,30.2,35.4,53.6,52.8,59.9,58.5,68.6,136.3,154.4,210.0,298.9,241.0,320.6,381.5
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,15.9,21.5,32.1,28.7,52.4,51.4,59.4,65.6,120.6,160.3,206.1,259.4,280.7,225.3,240.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,17.8,27.4,58.3,55.6,87.4,110.4,118.1,162.7,162.2,251.5,307.3,426.2,459.3,574.8,537.6
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,14.2,23.2,25.3,27.4,51.4,61.6,57.6,62.9,114.3,143.5,213.2,277.4,339.9,335.9,378.3
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,11.4,17.2,24.6,34.0,37.6,42.9,56.7,61.7,78.5,108.4,157.5,250.1,286.6,314.1,375.1
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,580.0,793.5,978.5,1279.6,1648.4,2061.7,2202.9,2543.7,3581.2,4368.1,5659.8,7401.1,8448.7,14524.8,16648.9
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,134.9,167.1,170.5,219.2,291.6,361.1,444.1,526.8,837.6,1105.3,1447.6,1834.9,2014.1,2276.4,3072.4
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,61.4,68.7,77.7,91.0,99.2,135.7,113.1,93.8,114.5,263.4,377.9,546.6,650.9,873.1,618.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,18.3,32.4,31.6,46.6,89.4,157.9,188.7,232.9,247.0,288.1,339.5,362.1,421.4,464.2,494.2
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,42.3,58.7,70.3,98.3,101.6,119.8,140.2,178.7,279.3,374.1,492.4,486.7,518.4,620.6,635.3
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Бухоро тумани,19.0,30.2,41.5,50.1,66.2,70.0,45.5,79.0,127.6,142.6,103.8,165.5,458.5,434.0,487.1
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,37.2,65.8,87.8,111.9,151.5,180.6,184.9,245.8,278.8,389.5,442.4,566.9,549.0,623.3,768.7
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,83.0,86.4,112.0,129.3,136.4,181.3,150.5,194.7,312.1,272.0,466.2,522.9,658.6,1099.4,943.7
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,23.0,32.6,50.2,58.4,72.6,80.3,92.8,115.6,161.8,219.3,254.5,277.7,291.2,370.8,722.1
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,58.4,87.5,125.5,162.8,240.9,308.1,330.0,326.0,292.5,278.0,368.1,437.1,404.2,685.0,710.1
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,17.0,29.9,38.4,47.6,72.2,88.7,98.5,108.8,182.6,191.8,307.3,397.5,557.4,712.3,730.5
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,32.1,51.2,70.6,126.5,156.3,168.1,184.9,214.2,292.6,360.3,379.3,960.3,846.1,1186.1,1353.6
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,23.4,43.4,50.6,60.9,76.7,110.2,122.7,119.1,170.4,254.8,362.4,371.9,452.2,510.8,555.8
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,30.0,39.6,51.8,77.0,93.8,99.9,107.0,108.3,284.4,228.9,318.4,471.0,626.7,824.3,831.9
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,211.5,294.3,363.3,532.2,659.5,759.2,906.1,996.1,1564.3,2510.6,2715.0,3085.4,3446.4,5942.9,6405.7
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,93.1,126.8,159.1,241.2,288.0,291.0,376.5,402.5,651.4,1000.3,1083.1,1177.5,1506.5,2109.4,1824.8
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,2.5,4.2,6.8,7.1,10.8,13.6,15.1,15.5,21.4,34.4,40.6,48.2,44.6,66.7,74.7
